catalog,Taxon_Upham_style,Genus_species,Sex,TotL,Tail,mass_g,Fl,Fdw,Fsw,Tl,Tpw,Tmw,Hl,Hdw,Hpw,Hsw,Ul,Uol,Rl,Mcl,Ppl,Mtl,Pppl,MANUS,HRI,HPI,HEB,OLI,BI,IM,PRTI,FRI,FEB,CI,TRI,PES,log_Mass,pred_data,Mass_grams,Mass_source,Loc_mode_Categorical,Loc_mode_Ordinal,Loc_Ord,Loc_Ord2,Loc_mode_Binary,Loc_bin,Loc_mode_source
UF22906,Podomys_floridanus_CRICETIDAE_RODENTIA,Podomys_floridanus,M,190,89,31.2,-0.735541909,-0.694604303,-0.530878794,-0.779316619,-0.87083939,-0.737743242,-0.784661363,-0.83683559,-0.943470124,-0.742179369,-0.762064974,-0.714613324,-0.740185974,-0.665064904,-0.810621131,-0.307347289,-0.624698575,-0.450853626,-0.139658966,-0.137275896,-0.289561345,-0.110231802,0.402654437,-0.295726734,0.0555527,0.456616378,-0.033104941,0.253217527,-0.436431194,-0.743973515,-0.866742567,T,NA,NA,NA,NA,NA,NA,NA,0,NA
UF22873,Podomys_floridanus_CRICETIDAE_RODENTIA,Podomys_floridanus,F,185,86,32.2,-0.763424951,-0.798264166,-0.667880959,-0.860953532,-0.940060103,-0.652385823,-0.851046042,-0.862296904,-0.98114881,-0.895646526,-0.834997681,-0.775693548,-0.820184304,-0.624100471,-0.837909902,-0.391331008,-0.657121644,-0.621496348,-0.327244342,-0.086013473,-0.210645846,-0.093247205,0.344445626,-0.374026077,0.357648971,0.084292222,-0.317594589,0.016379781,-0.00202109,-0.659504508,-0.851348178,T,NA,NA,NA,NA,NA,NA,NA,0,NA
UF22860,Podomys_floridanus_CRICETIDAE_RODENTIA,Podomys_floridanus,F,188,NA,31.3,-0.759907983,-0.635460041,-0.725370214,-0.771271293,-0.88509548,-0.726748759,-0.789167795,-0.811863275,-0.976907231,-0.943198524,-0.795382874,-0.720054783,-0.777324724,-0.668039311,-0.848976123,-0.36664275,-0.608752574,-0.537874416,-0.5235629,-0.195421015,-0.229310419,-0.058101252,0.224832848,-0.364241141,0.100263684,-0.107378503,0.292643125,0.419116813,-0.425217054,-0.617788192,-0.865181089,T,NA,NA,NA,NA,NA,NA,NA,0,NA
UF22862,Podomys_floridanus_CRICETIDAE_RODENTIA,Podomys_floridanus,F,206,91,39.7,-0.551947959,-0.673422717,-0.474382611,-0.670469691,-0.762316736,-0.506554817,-0.674951572,-0.749767991,-0.879101699,-0.652636592,-0.682721557,-0.625272868,-0.665308715,-0.662097071,-0.736926768,-0.31567489,-0.520290112,-0.269856214,-0.163797997,-0.215719406,-0.326327798,-0.083787313,0.184264456,-0.549712133,-0.161387851,0.060595988,-0.594591432,-0.169424292,-0.045051696,-0.549940494,-0.749176455,T,NA,NA,NA,NA,NA,NA,NA,0,NA
UF22891,Podomys_floridanus_CRICETIDAE_RODENTIA,Podomys_floridanus,F,198,93,38.1,-0.682769127,-0.618562403,-0.560086442,-0.726886813,-0.785260237,-0.726748759,-0.728264861,-0.81540152,-0.935245247,-0.884036312,-0.779384356,-0.650949514,-0.767264807,-0.589955986,-0.736926768,-0.263703175,-0.531529843,-0.462328596,-0.518032762,-0.226766143,-0.355193352,0.051230291,-0.060725107,-0.47764218,0.215602658,0.186132776,0.063610346,0.227697986,-0.523026612,-0.659142809,-0.769249687,T,NA,NA,NA,NA,NA,NA,NA,0,NA
UF22904,Podomys_floridanus_CRICETIDAE_RODENTIA,Podomys_floridanus,F,217,99,46.3,-0.488980079,-0.608527763,-0.488275516,-0.592407433,-0.736603567,-0.497412902,-0.59519411,-0.72309415,-0.817808786,-0.773513793,-0.608219055,-0.615135598,-0.590965155,-0.618349096,-0.686566316,-0.270438821,-0.465351325,-0.257326618,-0.539659548,-0.243377206,-0.42441489,-0.201731183,0.135255456,-0.511981856,-0.235642707,-0.16916027,-0.580663322,-0.129241958,-0.20884528,-0.531073958,-0.674132453,T,NA,NA,NA,NA,NA,NA,NA,0,NA
NMNH344221,Amblysomus_hottentotus_CHRYSOCHLORIDAE_AFROSORICIDA,Amblysomus_hottentotus,NA,NA,NA,NA,-1.126379884,-0.53091072,-0.264496654,-1.495123439,-0.812010305,-0.954261582,-1.010297499,0.69660533,-0.336814696,0.340125871,-0.896966302,0.667811719,-1.497086314,-2.788370505,-2.115096977,NA,-0.657121644,2.747515783,4.625822766,2.178382687,7.223273253,5.285187993,-2.015219345,1.935018826,-2.418860346,3.359077686,2.525357112,-0.979254801,0.76120585,NA,-0.526951838,F,62.6,PanTheria,F,Ss,Ss,B,Ground,0,ADW
UWBM34168,Echinops_telfairi_TENRECIDAE_AFROSORICIDA,Echinops_telfairi,NA,NA,NA,NA,-0.587964355,-0.472576196,-0.330721578,-0.975410847,-0.680621758,-0.694334839,-0.431768754,-0.284635318,-0.489547394,-0.385707908,-0.581580955,-0.163349375,-0.693575135,-0.168947564,-0.385119337,-0.997367579,-0.803546857,-0.672590168,-0.072540041,0.11584258,0.182443255,0.742267657,-1.198226095,1.364366592,0.908143661,0.672514702,0.280006433,-1.246830616,0.164510957,0.241969014,-0.0932717,F,152.25,PanTheria,Sc,Sc,Sc,Sc,Tree,1,Salton & Sargis 2008
NMNH354999,Hemicentetes_semispinosus_TENRECIDAE_AFROSORICIDA,Hemicentetes_semispinosus,NA,NA,NA,NA,-0.766245123,-0.249533781,-0.4952787,-0.881419809,-0.570115602,-0.705046199,-0.473315209,0.1069871,-0.207298464,-0.013162099,-0.541247551,0.123756544,-0.645099559,0.022133253,-0.296270209,-0.862844701,-0.527773663,-0.920978046,0.979095541,0.924764929,1.408741091,1.444618589,-0.778492997,1.659899117,1.573069294,0.690145483,2.151983006,-0.062352023,-0.106765335,0.593848789,-0.155576649,F,134,PanTheria,Sf,Is,Is,B,Ground,0,Salton & Sargis 2008
NMNH577056,Microgale_talazaci_TENRECIDAE_AFROSORICIDA,Microgale_talazaci,NA,NA,NA,NA,-0.835012418,-0.723391567,-0.830333115,-1.040565745,-0.921467377,-0.506554817,-0.578862928,-0.603369064,-0.791887169,-0.691642547,-0.677067858,-0.560684379,-0.677231783,-0.219156929,-0.385119337,-0.475679061,-0.554271717,-0.547739197,-0.416952555,-0.223075019,-0.21535867,0.035570433,-0.398901349,1.601954041,0.971807421,-0.209506273,0.230285003,-0.429239976,1.002985172,-0.319781765,-0.709419529,F,43.07,PanTheria,T,T,T,T,Ground,0,Salton & Sargis 2008
NMNH588477,Echinops_telfairi_TENRECIDAE_AFROSORICIDA,Echinops_telfairi,NA,NA,NA,NA,-0.069826928,0.051010623,0.398978064,-0.183765835,-0.172243721,0.175941174,0.205385143,-0.075138173,0.105695554,0.168504224,0.133733645,0.29244616,0.080664188,0.194874551,-1.023262669,NA,NA,-2.365444549,-0.142169046,0.09807265,-0.646083782,0.200487044,-0.704740717,1.604650395,0.00265797,1.633773847,0.375687203,-0.352093849,0.859184734,NA,-0.0932717,F,152.25,PanTheria,Sc,Sc,Sc,Sc,Tree,1,Salton & Sargis 2008
NMNH464980,Echinops_telfairi_TENRECIDAE_AFROSORICIDA,Echinops_telfairi,NA,NA,NA,NA,-0.708221915,-0.385465976,-0.324558107,-1.071979474,-0.646131187,-0.488337475,-0.442211263,-0.237220132,-0.50264755,0.054015854,-0.669681114,-0.337302901,-0.734831713,-0.114618823,-0.315111269,NA,NA,-0.641123577,1.096654792,0.108741062,0.323172796,0.518502041,-1.330809152,1.746070393,1.166098938,1.137434351,1.17196365,-1.114595388,1.175858321,NA,-0.0932717,F,152.25,PanTheria,Sc,Sc,Sc,Sc,Tree,1,Salton & Sargis 2008
UWBM82481,Ailurus_fulgens_AILURIDAE_CARNIVORA,Ailurus_fulgens,NA,NA,NA,NA,1.805058713,1.724573803,1.6935444,1.598462337,1.612709701,1.537980162,2.020498262,1.883624055,1.562676792,1.813856195,1.804473378,1.568095142,1.786425639,1.925497442,2.184238329,NA,NA,0.368388979,-0.197272052,-0.422590251,-0.230555978,-0.425437627,-1.567324638,1.227905588,0.043086429,-0.160362431,-0.159455695,-1.426680666,0.379086985,NA,1.62685149,F,5170.08,PanTheria,A,A,A,A,Tree,1,ADW
UWBM81977,Arctictis_binturong_VIVERRIDAE_CARNIVORA,Arctictis_binturong,NA,NA,NA,NA,2.011705358,2.116705953,2.07279377,1.776309226,1.860953211,1.909826616,2.316047343,2.198001669,1.865149953,2.150081581,2.061213856,2.082088407,2.035971912,2.019272898,NA,1.539225033,1.900764371,NA,-0.06185341,-0.381640898,-0.165813125,0.085894415,-1.81049599,1.797304295,-0.379096744,0.436580685,0.612757188,-1.598355234,1.182470772,0.774932847,2.076781629,F,12999.99,PanTheria,A,A,A,A,Tree,1,ADW
UWBM34132,Bassariscus_astutus_PROCYONIDAE_CARNIVORA,Bassariscus_astutus,NA,NA,NA,NA,0.932640521,0.917598387,0.957985111,0.757673686,0.75295581,0.879565342,1.137923393,0.789561908,0.695933542,0.816951818,0.866411473,0.33092644,0.889394123,1.677797702,1.14211873,NA,NA,-1.48325433,-0.550019074,-0.477644978,-0.698501013,-0.944570531,-1.456048873,0.822702791,2.059277606,0.132683793,-0.026486986,-0.99587783,0.544178834,NA,0.765571929,F,885,UWBM specimen label,A,A,A,A,Tree,1,ADW
UWBM82006,Canis_lupus_CANIDAE_CARNIVORA,Canis_lupus,NA,NA,NA,NA,2.704885805,2.602002308,2.433892696,2.75322519,2.434026018,2.672083508,2.897925883,2.509963973,2.343741858,2.509642482,3.036839895,2.631101561,3.053996569,3.564329944,3.022880924,3.237567435,2.90376172,-1.629796814,-0.418810043,-0.510097148,-0.643608178,-0.616344227,0.080222313,1.559675571,2.04835434,-0.492426735,-0.126861532,-0.787441155,0.952394439,-0.666579556,2.512604176,F,31756.51,PanTheria,T,T,T,T,Ground,0,ADW
NMNH141782,Cerdocyon_thous_CANIDAE_CARNIVORA,Cerdocyon_thous,NA,NA,NA,NA,1.502438288,1.614521672,1.417926912,1.514981827,1.42617423,1.603946699,1.747348698,1.359725944,1.410015411,1.504368276,1.680710576,1.324307857,1.716398877,2.332400596,1.616003596,1.768908184,1.457594633,-1.824543839,-0.313930492,-0.224436465,-0.723501481,-0.632055541,-0.598123536,1.194456219,1.929231765,-0.124324685,0.567514237,-0.457893988,0.854453954,-0.672326448,1.67801925,F,5741.66,PanTheria,T,T,T,T,Ground,0,ADW
UWBM82485,Crocuta_crocuta_HYAENIDAE_CARNIVORA,Crocuta_crocuta,NA,NA,NA,NA,2.628030463,2.638568434,2.620851807,2.296892235,2.373662496,2.562524967,2.812398482,2.653347536,2.67588669,2.587904326,2.890999144,2.839972777,2.946808479,3.448786661,2.680479147,2.817055418,2.471690521,-1.969989978,-0.10349739,0.33088612,-0.210031522,0.012138182,-0.013306052,2.45315137,1.957904171,0.307767685,0.306075348,-2.109025027,2.107090111,-0.698810768,2.849733231,F,63369.98,PanTheria,T,T,T,T,Ground,0,ADW
