catalog,Taxon_Upham_style,Genus_species,Sex,TotL,Tail,mass_g,Fl,Fdw,Fsw,Tl,Tpw,Tmw,Hl,Hdw,Hpw,Hsw,Ul,Uol,Rl,Mcl,Ppl,Mtl,Pppl,MANUS,HRI,HPI,HEB,OLI,BI,IM,PRTI,FRI,FEB,CI,TRI,PES,log_Mass,pred_data,Mass_grams,Mass_source,Loc_mode_Categorical,Loc_mode_Ordinal,Loc_Ord,Loc_Ord2,Loc_mode_Binary,Loc_bin,Loc_mode_source
UF23026,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus_gossypinus,F,192,83,31.5,-0.6176517840020039,-0.8295537669226429,-0.6648998297390727,-0.7468196366797024,-0.8350854083929415,-0.6623534502841362,-0.6894867388449443,-0.7394020953979157,-0.9028000075593593,-0.7788551403373898,-0.8014061550506942,-0.7786691888217774,-0.7797051771364947,-0.7818466584117917,-0.8903786855728755,-0.5806368096281578,-0.7991511558507108,-0.34680803266503624,-0.3978460869310971,-0.3158897878823473,-0.278997958378382,-0.1663779239729822,-0.29475677438813597,-0.5953580751788218,-0.2964186006502979,-0.33772006356607354,-0.9152951293598446,-0.11113805716949629,-0.3173075270695136,-0.5973506080735216,-0.8073168540364745,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF23036,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus_gossypinus,M,151,60,22,-0.9098862679860199,-0.8460562019224203,-0.7245484099561129,-0.9297484777310853,-0.9417857198800513,-0.8719814575486461,-0.9142981544846923,-0.9420092500423397,-1.0653727794873988,-0.9960649785430522,-0.8975577277055827,-0.863819050730607,-0.881931655158188,-0.8055585739292566,-0.8963085597377142,-0.6262327606775572,-0.8518928825181519,-0.2975009898521329,-0.41882253972529154,-0.22048047850530036,-0.25151370329904393,-0.15344153539788777,0.42869863659246055,-0.20080825375714687,0.045518172922351774,0.3695441529985443,0.03167290069875491,0.546488113600506,-0.4684449920843913,-0.6124439359276902,-0.9806136287965193,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF23047,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus_gossypinus,F,165,71,24.4,-0.8455288486174072,-0.8213804739864268,-0.6648998297390727,-0.9171491895101824,-0.898757408183291,-0.9237880272426092,-0.9246150434215693,-0.8071352561636042,-1.00882402655123,-0.9571166472634532,-0.9095093113839193,-0.8327936957840123,-0.8788771196800488,-0.758545105729269,-0.9263416154759804,-0.6032622676928364,-0.7850917075253221,-0.501262241877069,-0.32360126742370227,-0.08175853548238939,0.07243772959995864,-0.06871586183692088,0.5078212674734354,-0.4535095930031606,0.18093946897808574,0.3639727974866188,-0.11374838796196314,0.26217651558189664,-0.6291821509469241,-0.5328648548954454,-0.9306247416570494,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF23040,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus_gossypinus,F,169,71,26.7,-0.8255058908229745,-0.8419109056065107,-0.805557234436597,-0.8902132806575404,-0.8759067240194954,-0.9237880272426092,-0.8959240724922973,-0.9298823543846986,-1.050996406532993,-0.9070187909110327,-0.9172456567489189,-0.8827792760025045,-0.890109425763358,-0.8649453080292622,-0.932426519515068,-0.6695826606233163,-0.9015516875462041,-0.22912421219104598,-0.27549880001712324,-0.2261969098950292,-0.263121164816588,-0.15378427679578793,0.2744397457426054,-0.5284535291740857,-0.11985020671198877,-0.16426664589264905,-0.2641831643893082,0.2859881071612242,-0.6855182495876716,-0.6258634234741955,-0.8871343893614494,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF22961,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus_gossypinus,F,180,80,26.6,-0.7671623769597462,-0.8213804739864268,-0.7158554055047028,-0.7871205437949592,-0.8646386166080329,-0.6839744781687069,-0.8085763780286064,-0.8747443639558962,-0.9635607174280043,-0.8239420452734132,-0.8343681612321688,-0.9020071838730197,-0.8094124809508422,-0.7818466584117917,-0.8903786855728755,-0.546478768595136,-0.8567834334931291,-0.34680803266503624,-0.2695837875296104,-0.2144297785959328,-0.3228109632311925,-0.3402162631234411,0.21379665624130204,-0.5059504959273994,-0.11660064027629655,-0.05664288424637362,-0.3952356084977265,0.47652222876544564,-0.28332728728651224,-0.7530586366449699,-0.8889460037289456,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF23000,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus_gossypinus,M,176,76,31.9,-0.8362505035926564,-0.8419109056065107,-0.7245484099561129,-0.821346156731743,-0.9142304816854316,-0.9106325841853146,-0.8848173062370168,-0.9258651504630958,-1.0227255737626542,-0.9070187909110327,-0.8831783540448405,-0.9479569843767266,-0.8377786683031238,-0.7919578192809075,-0.9142507757263485,-0.5789103853007384,-0.832492888034352,-0.3817681439367871,-0.2962547675645475,-0.18951004920319578,-0.2770648116269042,-0.3390748032738974,0.5040768235357928,-0.5680625287209627,-0.01259625026053288,0.1294063071718649,-0.22550161785936498,0.6853536454027874,-0.7938345793906327,-0.6585872427302203,-0.8012247269886027,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF22969,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus_gossypinus,F,155,64,20.8,-0.992097241365889,-0.8754495229590766,-0.8337388797478759,-1.0300814151988311,-0.9946573642889903,-0.9641108409548931,-1.0527077407434868,-1.0086759043672104,-1.0799147189170455,-1.0920053460122967,-0.9924566946390991,-0.9681344524796172,-0.9745931583400592,-0.8436849200873412,-0.9385380534159522,-0.5962643221875338,-0.8814850059393882,-0.3046400879335837,-0.3580469819658229,0.02499450522984397,-0.10805565749192296,-0.1803651703005532,0.7324054066867104,-0.33054998212838876,0.24561391782010222,0.26176064591915743,0.23234378896510216,0.49638810158179014,-0.48907444326797733,-0.7135746072217956,-1.007693323915518,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF38866,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus_gossypinus,M,166,68,24.4,-0.8603514649239442,-0.8669833738428828,-0.7599220532143774,-0.8597307030610746,-0.8534727929744388,-0.9917381505388219,-0.8599092930115171,-0.9020200498542879,-0.9814718137355346,-0.9699639461357328,-0.8899270769035952,-0.863819050730607,-0.8768444151364971,-0.7552489883876171,-0.8611012344706772,-0.6405445553800384,-0.8038678904895006,-0.342365706702648,-0.4643359221695363,-0.15213518864621745,-0.2771692478479531,-0.1677172831488225,0.13918045352445857,-0.36403976874828725,0.10187008752607772,0.08811018230158958,-0.23236422109435978,0.6249466570339439,-0.9078440194143207,-0.5011917656340974,-0.9306247416570494,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF38868,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus_gossypinus,F,172,75,25.8,-0.7922842260493943,-0.8092161172146595,-0.6648998297390727,-0.8324940166451954,-0.8646386166080329,-0.8593602550530359,-0.8085763780286064,-0.9138877410240834,-0.9859895685293254,-1.0093244979500389,-0.8831783540448405,-0.8513239705563561,-0.8738008160630544,-0.8366720747465226,-0.9508419503431259,-0.6991915758367141,-0.8421606591346621,-0.3562465330214854,-0.6223657263371032,-0.2599138728803104,-0.40223834733534136,-0.15584961705907951,-0.1337790546697818,-0.45816297957012686,-0.17665583548289768,0.18924127586414913,-0.26173031834401655,0.38905780427795256,-0.6459566497038444,-0.4669302092867838,-0.9036889710174156,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF38855,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus_gossypinus,M,173,79,25.5,-0.8216891952908779,-0.8543866746352509,-0.7245484099561129,-0.8331523959510796,-0.898757408183291,-0.9505240634453764,-0.8133366021814052,-0.8786059084740221,-0.9724845080525786,-0.9444011178813025,-0.8848625456568232,-0.8266725430707729,-0.8687426356678382,-0.7035797898399772,-0.8324250057562881,-0.5481683986778273,-0.7437079822810173,-0.40724385611383684,-0.4966331803496869,-0.22356514329542193,-0.3213581600897394,-0.10377357239778817,-0.08055133144844578,-0.40203282473416113,0.16837964033928643,0.08345378697353166,-0.3238886860505445,0.5452810479924705,-0.8643070780116013,-0.5545632905716948,-0.9093357565869307,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF37510,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus_gossypinus,F,174,81,29,-0.7967665171822498,-0.7931720949984378,-0.5686887204620726,NA,-0.7815170113497825,NA,-0.892885884048021,-0.8632283127813866,-1.0134408913578572,-0.8239420452734132,-0.8706098646276311,-0.857557181372845,-0.8637024495489768,-0.6660888315437361,-0.8495599847513008,-0.49665156645108066,-0.6990614414263386,-0.5489713546859841,-0.10595638939507826,-0.1545134278779497,-0.12552762019677566,-0.191409510008076,0.40470995049834607,NA,0.3763317543127583,0.5426691091097726,-0.18536223769996735,NA,NA,-0.5640474587986984,-0.847239973075633,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF32733,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus_gossypinus,M,169,71,32,-0.6731579998597661,-0.7423561750470183,-0.5920731967800997,-0.7687230864379428,-0.7710776859724479,-0.8222477149591775,-0.7105335159017353,-0.8071352561636042,-0.945900134189025,-0.8354747167786842,-0.8006116366747378,-0.7905123433275639,-0.7702535421915171,-0.6847038275038724,-0.8043258028698915,-0.5380589307928444,-0.7711663736282791,-0.38518054251742756,-0.4693242421502397,-0.3615029546693971,-0.37673633513540944,-0.19091764657799018,-0.13013951842987428,-0.4504080806024404,-0.041039937585737124,0.054386385167017166,-0.43709740735413366,0.0688160366712722,-0.6868248989645549,-0.6207475925155187,-0.7997136313498413,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF34479,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus_gossypinus,F,162,74,23.5,-0.700746973391716,-0.8712095541305502,-0.6239310652596092,-0.7903157673763326,-0.8949193610006786,-0.7627541733706104,-0.7328117214434018,-0.9258651504630958,-0.9635607174280043,-0.8707307394220347,-0.8441613538556931,-0.9412970484352068,-0.8103812295860727,-0.7552489883876171,-0.8553186867984222,-0.5720244073166744,-0.7850917075253221,-0.3271402989170305,-0.4971042750106899,-0.3553790251288122,-0.566034206969944,-0.3943822490420118,-0.21806958891314507,-0.49969552458209404,-0.14335671190565732,0.036049511838128705,-0.7896601107399337,0.10956506835304505,-0.4892914873927477,-0.5872195637625008,-0.9487694740003464,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF16934,Peromyscus_polionotus_CRICETIDAE_RODENTIA,Peromyscus_polionotus,M,135,61,NA,-1.1962427823368222,-1.2408404077496815,-1.2057785171381372,NA,-1.2890444817732585,NA,-1.1766476721490304,-1.2423191882740436,-1.3091594854910218,-1.3793821496324015,-1.1579648417775452,-1.2205196749253002,-1.1008412705360215,-1.177057665351409,-1.2842543539327937,-0.7582699345469308,-1.090004431448627,-0.30453133217183126,-0.6783804556228036,-0.21738918731831708,-0.35246042759317553,-0.3579692184737482,0.7546813950535242,NA,-0.2989438158270913,-0.3090712000667864,-0.41581798453154756,NA,NA,-0.79912871011271,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF1730,Peromyscus_polionotus_CRICETIDAE_RODENTIA,Peromyscus_polionotus,M,132,54,NA,-1.0907734860092893,-1.1696894149788688,-1.0847251692279434,-1.2260576923372883,-1.1541731630883552,-1.1557475390240344,-1.1360750727769786,-1.1390140433046934,-1.2408882040797207,-1.1805968286156687,-1.1692321227328268,-1.1724457128590808,-1.1333297091408243,-1.137126668667901,-1.164052603028068,-0.7996491307544857,-1.1190278148638682,-0.08936688512214463,-0.38177793596112297,-0.15464369018052104,-0.21799531034254271,-0.24881747811447513,0.32313613375854017,-0.262095886900062,-0.21133727542320785,-0.24659411978747237,-0.5245786660729932,0.07440015628756694,-0.5591478884641715,-0.7809821073681283,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF2877,Peromyscus_polionotus_CRICETIDAE_RODENTIA,Peromyscus_polionotus,F,148,59,17,-0.9723475991655722,-1.0921585167475374,-0.9222024533973787,-1.1072876304987294,-1.0718313657192617,-1.0343655643696188,-1.0323654854189603,-1.056583949461558,-1.224381941350682,-1.0093244979500389,-1.0348746755886804,-1.0811073032805767,-1.0266829960328587,NA,NA,-0.6973238693844324,-0.9477363931710235,NA,-0.22815242029756716,-0.3178267603703029,-0.2542817550855199,-0.3177686176856387,0.31107433060988837,-0.24185913387338254,NA,-0.09198609186274122,-0.6517732150134509,0.021976607625305025,-0.5031913209761861,-0.6594228656220341,-1.1050921465927643,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF23388,Peromyscus_polionotus_CRICETIDAE_RODENTIA,Peromyscus_polionotus,F,132,51,14,-1.1247027427198228,-1.1803853543140037,-1.0732254217836286,-1.2407297442545384,-1.222258934468132,-1.2211930581127814,-1.1433618217175205,-1.2474500750860944,-1.2975215126202928,-1.165384941487539,-1.17851742474398,-1.270352826023753,-1.14432687812265,-1.1154440219919326,-1.171269586881217,-0.7956589163395904,-1.1249023825529152,-0.17191896906428708,-0.3385072201189912,-0.2569034738537336,-0.42689020090490615,-0.4122408674815063,0.30438765931541617,-0.18041969197044266,-0.13586194370255245,-0.11112967322773105,-0.44644237184192515,0.18075996731566624,-0.6927086507308045,-0.7969454661982572,-1.1988296340481421,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF23357,Peromyscus_polionotus_CRICETIDAE_RODENTIA,Peromyscus_polionotus,F,127,50,14,-1.2033066098465817,-1.2521409075928105,-1.1438237973691,-1.2776145700897381,-1.252633147431477,-1.204505857657688,-1.214620394811061,-1.257773215176794,-1.3091594854910218,-1.243382560803216,-1.197271227418921,-1.304617631637119,-1.1480116521731916,-1.141505414841283,-1.200516378724218,-0.8197603114839532,-1.1367229175879037,-0.1780106532774378,-0.36345776478263064,-0.14379972496193996,-0.30938682930180295,-0.4411388158937802,0.7115039289755766,-0.10962567956823953,-0.11054099549805033,-0.09792914319469134,-0.43195855385323656,0.4192736147873744,-0.5730969326764175,-0.7780281538713241,-1.1988296340481421,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF23379,Peromyscus_polionotus_CRICETIDAE_RODENTIA,Peromyscus_polionotus,M,123,48,13.3,-1.1314004633151573,-1.2750410471711493,-1.0505307895911706,-1.2381299647297273,-1.2943352130438663,-1.1088296023222053,-1.1568238417846477,-1.2786695912041024,-1.3268200687300014,-1.211592274196804,-1.2025246460307475,-1.3758471537811314,-1.1554100753759933,-1.1636153248018455,-1.215372723810466,-0.8463128170412404,-1.1131767925994673,-0.15577883844246956,-0.4050631902592637,-0.2903111664922197,-0.46287225749572114,-0.5545490635619235,0.3213858758776717,-0.2743091374561725,-0.22509764771898483,-0.018603206769433753,-0.7515666863025251,0.2281605521477652,-0.4091737572049114,-0.6955214189101351,-1.2235937627981177,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF23090,Peromyscus_polionotus_CRICETIDAE_RODENTIA,Peromyscus_polionotus,F,113,44,10.2,-1.3405849383196566,-1.2866442429437084,-1.311588066723803,-1.3989472418401863,-1.4286605112459887,-1.363425463115492,-1.3186569963628039,-1.3052731384484146,-1.3628999837906726,-1.492164707021901,-1.2870850363646658,-1.2788385493384993,-1.2513055876759136,-1.1327621161861041,-1.292121886108423,-0.8987295553324336,-1.241260525232671,-0.4446567959031141,-0.6479369839139092,-0.0506963788219228,-0.1988830416469268,-0.2373021489799285,0.7459427008298415,0.058274394732763406,0.17658794151226803,-0.21356181441457603,-0.0670823538323717,0.5649660478826168,-0.7155251584677723,-0.8236895716111823,-1.3517160311915664,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF23367,Peromyscus_polionotus_CRICETIDAE_RODENTIA,Peromyscus_polionotus,M,123,48,13.5,-1.2216425973429363,-1.304245631108766,-1.1438237973691,-1.2468137189100288,-1.3103453278660826,-1.1399106653927276,-1.1904473427408708,-1.2119534100628306,-1.3387325261175793,-1.2273855227642902,-1.1805890538820225,-1.2535383632443464,-1.146782329038516,-1.1458984473243852,-1.1858164191212082,-0.8016482087662563,-1.1426692724521372,-0.12478169282516628,-0.37564894560245154,-0.2512332483502203,-0.26212428870978766,-0.378638314797407,0.5709835607673224,-0.04251153707902125,-0.15193398158349875,-0.04246794481423897,-0.5538975511109477,0.6735700607615351,-0.47252747952853713,-0.8164027083460303,-1.2163877385398558,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF23076,Peromyscus_polionotus_CRICETIDAE_RODENTIA,Peromyscus_polionotus,F,119,51,12.9,-1.2175463197466374,-1.2635405358932923,-1.1198564968386444,-1.269632910227383,-1.25776924309405,-1.2381073022664162,-1.181649434140314,-1.268179272943395,-1.2688873804642706,-1.2926507622717596,-1.197271227418921,-1.2123885810061592,-1.1703238428094052,-1.177057665351409,-1.2764308977988774,-0.829917498054184,-1.1486399478538305,-0.2837046037961859,-0.5154621085166506,-0.12387508179339841,-0.39501767605314553,-0.2737007030344296,0.3839386126313433,-0.014353749557224496,-0.21073432805986428,0.022277807834559578,-0.4235819511275575,0.5360965377423154,-0.6745199013956344,-0.7814386331916503,-1.2383367300865877,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF23359,Peromyscus_polionotus_CRICETIDAE_RODENTIA,Peromyscus_polionotus,F,137,55,16.5,-1.0898430929508498,-1.1857665184962278,-1.0282308667277538,-1.1597221082873272,-1.1926167019632177,-1.0636181556177873,-1.0990407307930807,-1.1774034365151438,-1.2189274571979916,-1.1355099236796455,-1.1226949019207362,-1.1803411215567146,-1.060961962258861,-0.9922059335045984,-1.0938627917632473,-0.7313021159671044,-1.0391735598088296,-0.3080530530050305,-0.3599649194963468,-0.18102714879686427,-0.37181197593767845,-0.3460937504352648,0.5130178619547537,-0.22165811264719226,0.020098789184071302,-0.07373108371145898,-0.5839087181094628,0.3865315002531754,-0.46427974160708113,-0.7584906017959664,-1.1195049978598575,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF23086,Peromyscus_polionotus_CRICETIDAE_RODENTIA,Peromyscus_polionotus,F,124,49,12.7,-1.1872147853266775,-1.2075168051714564,-1.1198564968386444,-1.192938036456846,-1.158913412207176,-1.1399106653927276,-1.171664366886025,-1.2629657961828455,-1.303327091205355,-1.472640630340308,-1.1447626281729915,-1.2452083422546516,-1.093721683575057,-1.0524155141019507,-1.1858164191212082,-0.7123307687108705,-1.1546351435518303,-0.3854888891198427,-0.8400986675753189,-0.2149910003854448,-0.4037522947119115,-0.42475290734715326,0.7658556041325028,-0.13042575858019473,-0.004073866263341603,-0.0705012967530283,-0.3263022120156949,0.7556623753511628,-0.5897924636540457,-0.9707383515007273,-1.2458805501693373,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF23398,Peromyscus_polionotus_CRICETIDAE_RODENTIA,Peromyscus_polionotus,F,126,51,15.5,-1.1882149147170111,-1.2635405358932923,-1.1806362754045423,-1.2217699250206935,-1.2424248471509047,-1.3824056450406421,-1.1617525851894006,-1.2372085416992533,-1.252013484134974,-1.259588716367595,-1.1579648417775452,-1.2043057431213962,-1.1079968151593722,-1.0239823524894185,-1.200516378724218,-0.7332124587225602,-1.1486399478538305,-0.49843749874985455,-0.48791732625775763,-0.1275360335736751,-0.37109177715190406,-0.3283528338351652,0.6212633133736414,-0.05909588239182891,0.07674615120309602,-0.25632345447471355,-0.52418916367022,0.6145856233021767,-1.0990266514385378,-0.9306590809981025,-1.1496894925051455,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF23088,Peromyscus_polionotus_CRICETIDAE_RODENTIA,Peromyscus_polionotus,F,122,51,12,-1.2803375347286896,-1.218530000687289,-1.3394633655409083,-1.320926173299122,-1.1877450396586415,-1.3081640201431095,-1.2340148046392674,-1.2734138143137095,-1.2975215126202928,-1.492164707021901,-1.2215986789889937,-1.2619196462242286,-1.1942631421460956,-1.1240752263019371,-1.142622771747314,-0.829917498054184,-1.1190278148638682,-0.06713341547838153,-0.7792635375020172,-0.08047758578543066,-0.30324134255750834,-0.32264205114700784,0.5607484273701705,0.089354109020124,0.016500699651805097,-0.4663983257755883,-0.02815975569238646,0.6246293000232918,-0.7405519603171543,-0.7322642802008986,-1.2732527594823515,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
UF33347,Peromyscus_polionotus_CRICETIDAE_RODENTIA,Peromyscus_polionotus,F,116,13,7,-1.3260996679948236,-1.2075168051714564,-1.2444411420656036,-1.3264303611668022,-1.2733074681082999,-1.2902762616343952,-1.2790347799273705,-1.1970333154887671,-1.2745624961649564,-1.3095184135815128,-1.2333817661535678,-1.2959702744215016,-1.2095938037994138,-1.0199690462047402,NA,-0.7758648724958932,NA,NA,-0.37723562409093925,0.06319098432426862,-0.043318431369594686,-0.36429645663881066,0.7467905073437587,0.07144177643181025,0.38191334756285833,-0.04641618181413809,0.19152763315943439,0.8538457622057414,-0.685518249587672,NA,-1.533477393117314,T,NA,NA,NA,NA,NA,NA,NA,NA,NA
